716	315	10.0
716	572	10.0
716	2634	12.0
716	8086	31.75
719	120	12.25
719	563	12.25
726	289	10.5
731	162	7.5
731	506	10.0
731	4991	8.75
732	168	9.0
732	9242	6.0
734	160	6.0
734	348	8.0
734	644	19.5
734	3454	6.0
734	13913	5.0
736	197	16.0
736	485	28.75
736	897	50.0
736	7191	10.0
738	91	20.0
738	472	21.0
738	9551	16.0
739	232	3.75
739	667	3.75
744	10	8.0
744	316	20.0
744	865	14.0
745	78	40.75
745	306	10.0
745	678	8.75
745	11294	11.25
746	301	16.0
746	887	7.5
746	9186	14.0
756	165	16.0
756	665	16.0
757	46	5.0
757	300	23.75
757	667	5.0
757	5525	5.0
757	11763	2.5
765	42	5.25
765	662	17.25
770	177	12.0
770	547	18.0
770	4274	14.0
772	139	0.5
772	504	1.0
772	4953	22.75
773	16825	7.5
781	303	12.0
781	861	10.5
782	264	4.0
784	75	44.0
784	299	5.0
784	671	10.5
784	4797	9.0
790	125	12.0
790	597	9.0
792	138	14.0
793	403	6.0
798	34	12.0
798	231	14.0
798	497	14.0
798	888	30.0
801	29	12.0
819	4953	14.0
827	229	15.75
827	3262	14.0
829	270	5.0
829	4878	4.5
829	16073	1.0
834	384	14.0
834	7153	22.0
836	67	18.0
836	229	26.25
836	403	14.0
836	625	38.0
836	2594	14.0
836	5887	12.0
836	10381	32.5
837	11	145.0
837	214	55.75
837	504	10.5
837	3772	21.0
837	14738	22.5
838	300	7.5
838	4402	6.25
841	121	14.0
841	567	10.5
845	38	12.0
845	391	12.0
845	4573	9.0
850	270	10.0
850	3230	5.0
853	94	14.0
853	437	30.25
853	3366	30.0
860	41	10.0
860	377	10.5
860	3126	12.25
861	161	14.0
861	640	12.25
862	121	4.5
864	122	69.5
864	351	51.5
864	731	17.0
864	7451	20.0
865	95	14.0
865	498	14.0
867	17	12.0
867	5419	12.0
872	302	6.0
872	4484	2.0
873	109	30.25
873	492	14.0
873	4878	14.0
881	70	8.0
881	286	13.0
881	628	4.0
881	4878	131.5
881	10692	47.0
883	398	6.0
884	123	3.0
884	11229	5.0
886	139	9.0
886	391	12.0
886	688	12.0
886	4913	9.0
886	11829	6.0
887	138	23.25
887	402	7.5
887	793	8.0
887	12836	10.0
888	181	22.0
888	377	28.0
888	666	14.0
888	4685	42.0
888	12249	3.0
891	101	42.0
891	260	44.25
891	448	20.25
891	685	18.0
891	3309	7.5
891	7164	10.5
891	12289	17.5
892	165	14.0
892	665	14.0
895	42	49.75
895	217	10.5
895	435	20.25
895	697	14.0
895	4274	14.0
895	8947	73.5
895	16757	18.0
897	176	2.25
897	336	102.5
897	604	14.75
897	2783	10.0
897	8619	28.0
901	75	46.5
901	299	6.0
901	667	6.0
901	4697	7.5
901	14730	22.5
2575	287	12.0
2575	853	16.0
2585	83	23.75
2585	364	18.0
2585	865	14.0
2587	135	14.0
2587	638	15.75
2594	75	15.75
2594	438	14.0
2594	4928	12.25
2634	270	39.5
2634	11759	10.5
2651	161	4.5
2651	667	3.0
2651	8152	12.0
2659	102	5.0
2659	511	6.0
2659	10259	6.0
2663	253	9.0
2663	2702	10.5
2668	61	14.0
2668	293	10.5
2668	682	12.0
2668	9147	22.5
2670	192	14.0
2670	554	15.0
2670	7155	2.0
2670	15969	5.0
2675	427	3.0
2675	9653	7.5
2681	161	15.75
2684	445	20.0
2687	195	8.75
2687	542	4.0
2687	4852	8.75
2687	11763	2.5
2690	8600	12.0
2694	304	5.0
2694	4572	6.25
2702	92	10.5
2702	431	28.75
2702	4953	11.75
2732	635	22.5
2742	37	5.0
2742	427	3.0
2742	7603	1.0
2748	48	22.5
2748	10081	9.0
2766	126	14.0
2766	371	8.0
2766	671	16.0
2766	4878	204.5
2766	10502	3.75
2779	158	28.5
2779	506	12.0
2779	3738	14.0
2782	23	14.0
2782	335	16.0
2782	3103	16.0
2783	895	8.75
3081	15	210.5
3081	173	20.0
3081	335	24.25
3081	550	58.0
3081	829	5.0
3081	4815	12.0
3081	8947	109.5
3081	13084	18.0
3082	110	12.25
3082	326	20.25
3082	662	53.5
3082	4953	14.0
3085	106	20.0
3085	307	16.0
3085	607	12.0
3085	3772	12.0
3089	138	10.5
3100	101	10.0
3100	4953	7.5
3103	14	10.0
3103	335	16.0
3103	3103	16.0
3126	129	10.5
3126	617	12.25
3141	36	10.5
3141	266	12.25
3141	602	12.25
3141	3738	20.0
3141	13417	13.5
3142	300	28.25
3142	3783	17.5
3142	13005	9.0
3159	770	12.0
3166	120	15.0
3166	545	6.0
3166	9551	9.0
3170	272	13.0
3170	6076	8.75
3230	112	7.0
3230	508	4.0
3230	8619	7.0
3244	169	6.0
3244	692	6.0
3246	11	73.75
3246	10692	41.0
3260	431	10.5
3262	301	14.0
3277	211	13.5
3309	42	6.0
3309	431	6.0
3309	5764	10.5
3331	124	18.0
3366	29	32.0
3366	226	8.0
3366	477	12.0
3366	834	16.0
3366	6125	18.0
3383	59	6.0
3383	738	9.0
3383	11237	3.0
3388	125	15.75
3388	895	14.0
3415	104	7.5
3415	303	32.5
3415	553	11.5
3415	2615	13.5
3415	5944	12.25
3415	10136	3.0
3415	16073	4.0
3445	5583	15.75
3452	87	2.0
3452	306	10.0
3452	629	9.5
3452	4878	61.5
3452	10654	16.5
3453	158	25.75
3453	11759	7.0
3454	241	9.0
3454	672	9.0
3480	7	5.25
3480	325	3.0
3480	4911	3.0
3685	122	10.5
3685	554	7.5
3685	6401	15.75
3724	55	12.0
3724	310	16.0
3724	770	1.0
3738	15	24.0
3738	434	7.25
3738	4922	4.0
3738	11378	6.0
3772	138	42.25
3772	434	11.0
3772	2779	21.0
3772	9903	12.0
3783	158	104.0
3783	501	77.0
3783	4653	39.5
3940	7	27.5
3940	325	2.0
3940	4878	43.0
4087	716	12.25
4273	206	10.0
4273	562	20.0
4273	9163	5.0
4274	271	14.0
4274	860	12.25
4346	150	35.0
4346	416	13.5
4346	2766	6.0
4356	209	32.5
4356	4595	16.0
4402	23	5.0
4402	327	8.75
4402	3738	12.0
4484	30	27.0
4484	230	10.0
4484	492	2.5
4484	901	3.0
4484	7150	8.75
4521	29	20.0
4521	216	54.5
4521	460	27.25
4521	790	13.5
4521	5764	30.0
4544	42	27.0
4544	243	8.0
4544	499	10.0
4544	2783	7.5
4544	9661	26.75
4572	94	22.75
4572	269	12.0
4572	489	138.0
4572	734	23.5
4572	4595	92.75
4572	9351	150.75
4573	11	81.0
4573	250	3.75
4573	581	59.0
4573	3260	12.25
4573	10207	9.0
4588	104	9.0
4588	286	1.5
4588	539	9.0
4588	865	14.0
4588	6297	4.5
4595	21	19.5
4595	209	46.0
4595	404	11.0
4595	679	11.25
4595	3772	22.5
4595	9242	7.0
4653	78	251.75
4653	254	6.0
4653	461	8.0
4653	701	27.75
4653	4087	8.75
4653	8348	8.75
4653	12836	60.75
4685	106	20.0
4685	321	38.0
4685	656	8.0
4685	4922	14.0
4697	91	116.25
4697	272	23.5
4697	508	44.0
4697	829	3.5
4697	5108	22.5
4697	9351	109.75
4697	15734	5.0
4720	143	9.0
4720	391	12.0
4720	687	79.75
4720	4878	125.5
4720	9351	84.75
4761	18	119.75
4761	184	24.75
4761	342	8.75
4761	555	14.0
4761	827	28.25
4761	4797	38.0
4761	9189	12.0
4764	26	50.75
4764	402	3.0
4764	4795	7.5
4764	11893	20.25
4781	206	5.75
4781	834	5.5
4781	10039	1.5
4795	72	41.0
4795	254	7.5
4795	492	14.0
4795	845	10.5
4795	8391	7.5
4797	16	18.25
4797	215	18.75
4797	486	6.0
4797	886	12.0
4797	11294	18.0
4815	8152	12.0
4852	119	7.5
4852	399	5.0
4852	836	55.0
4852	9150	8.75
4856	121	12.5
4856	472	7.5
4856	5508	10.0
4878	97	14.0
4878	257	13.5
4878	445	37.75
4878	667	17.25
4878	2748	18.0
4878	5887	26.5
4878	9795	7.5
4878	16260	18.5
4911	299	4.0
4911	3783	5.0
4913	90	12.0
4913	402	9.0
4913	4685	12.0
4922	72	30.75
4922	286	7.5
4922	562	7.0
4922	2742	3.0
4922	9351	15.0
4928	30	48.25
4928	234	7.0
4928	508	25.0
4928	2585	14.0
4953	17	38.5
4953	202	94.0
4953	403	20.0
4953	679	10.0
4953	4484	88.5
4953	8502	27.5
4953	12713	16.0
4991	101	17.0
4991	398	34.0
4991	3415	20.75
5016	93	14.0
5016	472	12.25
5016	5016	28.25
5044	682	7.0
5061	5061	16.0
5074	137	20.75
5074	437	32.0
5074	3415	12.25
5080	150	10.5
5080	829	2.0
5108	103	8.0
5108	320	8.0
5108	631	5.0
5108	4685	16.0
5154	7	191.25
5154	168	63.75
5154	333	16.0
5154	548	10.5
5154	793	12.0
5154	4685	30.0
5154	8629	16.0
5154	11888	31.0
5273	108	12.5
5273	4922	6.25
5273	16044	3.75
5295	881	13.5
5295	16825	15.0
5300	295	15.75
5300	2615	18.0
5300	8578	25.25
5314	50	15.75
5328	11827	25.0
5345	264	6.0
5345	3166	4.5
5346	126	16.0
5346	7272	16.0
5355	48	20.25
5355	687	35.25
5419	110	12.25
5419	345	14.0
5419	692	13.5
5419	6095	34.0
5478	150	12.0
5491	402	14.0
5491	13413	14.0
5508	90	16.0
5508	391	16.0
5508	4273	10.0
5511	91	15.0
5511	403	6.0
5511	4697	7.5
5519	242	6.0
5525	35	10.0
5525	273	10.0
5525	655	4.0
5525	7451	7.0
5525	16918	5.0
5528	330	29.25
5528	2668	14.0
5528	10398	13.5
5529	120	145.75
5529	320	12.0
5529	582	12.0
5529	2694	7.5
5529	6513	35.75
5529	12713	16.0
5562	501	12.0
5582	55	13.5
5582	242	153.75
5582	448	14.0
5582	695	14.0
5582	4273	11.25
5582	7606	20.25
5582	11890	20.0
5583	103	31.0
5583	313	6.0
5583	655	18.25
5583	4991	24.25
5583	10039	4.5
5606	581	15.75
5662	3081	12.0
5764	36	8.75
5764	269	9.0
5764	581	39.5
5764	3772	29.25
5764	8600	18.0
5764	13005	12.0
5791	316	5.0
5887	127	30.5
5887	4697	26.5
5922	91	8.75
5922	8743	12.25
5944	897	14.0
5990	11	39.5
5990	327	4.0
5990	4653	19.5
5990	9786	36.5
6003	9150	20.25
6004	169	109.5
6004	381	12.0
6004	655	56.5
6004	4087	10.5
6004	7606	6.25
6004	11294	18.0
6076	81	1.75
6076	501	11.25
6076	9242	12.5
6095	202	9.0
6095	701	10.5
6095	8086	15.5
6095	14202	20.0
6116	158	68.0
6116	478	4.0
6116	4595	9.0
6116	12713	8.0
6124	38	107.25
6124	245	14.0
6124	522	10.5
6124	2766	64.75
6124	7453	18.75
6125	25	6.0
6125	245	4.0
6125	597	5.0
6125	5300	21.5
6135	7	15.0
6135	8947	9.0
6225	629	6.0
6297	1	5.25
6297	303	7.5
6297	4402	3.75
6354	272	6.5
6401	736	14.0
6403	23	4.0
6403	310	19.0
6403	850	5.0
6403	8088	5.0
6403	16967	3.0
6462	226	8.0
6462	568	14.0
6462	6116	8.0
6513	95	10.0
6513	393	7.5
6513	3082	14.0
6513	12292	12.0
6523	563	1.25
6523	10610	22.0
6574	327	8.0
6581	4781	3.0
6624	168	12.25
6631	6403	7.0
6848	271	3.75
6860	687	4.0
6865	110	5.0
6865	569	5.0
6865	10809	7.0
6964	104	9.0
6964	369	9.0
6964	715	31.5
6964	6523	14.0
6964	13413	64.0
6986	501	20.0
7099	2766	7.5
7150	124	10.0
7150	7150	6.25
7152	376	7.5
7152	5525	6.0
7152	12289	34.25
7153	124	109.5
7153	427	69.0
7153	2670	8.75
7153	8578	12.0
7153	13417	22.25
7155	169	3.0
7155	692	3.0
7164	30	8.75
7181	192	1.0
7181	736	1.5
7191	108	10.0
7191	10381	7.5
7197	11229	10.0
7272	7153	10.0
7316	13964	12.5
7437	402	14.0
7437	13413	14.0
7451	1	14.0
7451	501	36.5
7451	9242	32.25
7453	122	10.0
7453	11870	1.0
7475	437	21.25
7475	9163	24.75
7603	169	1.5
7603	692	1.5
7606	18	29.0
7780	1	23.75
7780	304	5.0
7780	2651	17.25
7780	9384	31.25
7862	12852	11.25
7959	511	10.0
7959	12289	3.75
8059	299	9.0
8059	8059	32.25
8086	26	24.5
8086	738	10.5
8086	12292	1.5
8088	249	8.75
8088	901	7.5
8152	127	20.0
8152	11418	14.0
8191	501	16.0
8327	50	10.0
8391	17	7.5
8391	570	1.25
8391	11418	2.5
8495	121	12.5
8495	6004	6.25
8502	44	8.75
8502	4878	24.25
8502	14621	10.5
8551	181	19.0
8551	420	4.0
8551	701	12.0
8551	5154	101.0
8551	9661	103.0
8551	16040	10.5
8578	470	27.0
8578	7862	22.5
8600	75	16.0
8619	92	25.5
8619	300	55.0
8619	570	1.75
8619	3454	12.0
8619	8752	10.5
8619	13913	8.75
8629	5582	16.0
8632	563	14.0
8632	9150	34.0
8688	93	10.0
8688	339	3.0
8688	731	20.0
8688	5519	4.5
8688	9602	14.0
8688	14621	10.5
8696	9043	9.0
8743	126	9.0
8743	395	12.5
8743	745	5.0
8743	7451	5.25
8743	14341	3.0
8752	252	1.5
8752	2766	18.0
8752	9147	0.75
8752	15582	0.75
8766	12836	13.5
8796	304	6.0
8796	4572	7.5
8814	61	24.5
8814	266	17.5
8814	522	31.0
8814	2651	4.5
8814	6523	42.25
8814	10654	20.75
8814	16918	7.5
8881	398	14.0
8881	5606	15.75
8881	13097	17.5
8903	2634	12.0
8919	106	1.75
8919	11033	13.5
8947	135	6.25
8947	371	8.0
8947	656	8.0
8947	4697	62.75
8947	9398	6.0
8947	16098	14.0
8984	264	4.5
8984	6135	12.0
8984	15297	13.5
9043	254	6.0
9043	838	7.5
9043	9795	7.5
9060	563	34.0
9060	10081	7.0
9063	8903	10.5
9089	302	8.0
9089	8814	12.0
9147	42	3.0
9147	891	5.25
9147	12862	18.0
9150	119	28.5
9150	342	14.0
9150	651	10.5
9150	4761	142.25
9150	9150	692.25
9150	14183	18.0
9163	124	171.75
9163	336	10.0
9163	633	7.5
9163	4356	23.0
9163	8502	27.5
9163	12292	124.75
9166	604	6.0
9166	14140	12.0
9169	242	16.0
9169	662	18.0
9169	8814	37.5
9186	3141	18.0
9189	836	12.0
9242	264	17.5
9242	2670	8.75
9242	8752	40.75
9242	14515	10.5
9304	11	16.0
9327	200	41.25
9327	3100	3.75
9327	10039	9.0
9332	4953	22.5
9351	234	50.75
9351	569	22.25
9351	4653	78.0
9351	9169	28.0
9351	13148	9.0
9374	52	2.25
9379	14183	18.0
9384	187	13.5
9384	431	56.75
9384	798	18.0
9384	5582	211.25
9384	10763	20.25
9398	137	4.5
9398	7451	5.25
9407	38	23.5
9407	553	6.25
9407	9816	3.75
9413	299	12.25
9415	6004	12.0
9416	635	15.0
9478	176	2.0
9478	2766	23.5
9478	10985	12.0
9481	300	25.0
9551	37	77.5
9551	238	19.0
9551	478	7.0
9551	850	7.5
9551	5582	117.75
9551	9747	8.75
9551	14938	5.25
9572	87	2.0
9572	525	8.0
9572	7453	10.0
9572	13045	15.0
9578	192	8.0
9578	736	12.0
9602	75	32.0
9602	10692	32.0
9611	247	26.5
9611	3452	21.5
9611	10381	19.0
9615	689	7.0
9653	88	3.75
9653	4922	6.25
9661	5	336.5
9661	201	51.5
9661	437	136.25
9661	772	1.75
9661	5511	13.5
9661	10081	10.0
9723	21	6.0
9723	373	9.0
9723	5764	10.5
9747	230	6.0
9747	8619	5.25
9786	50	38.0
9786	563	21.5
9786	9169	8.75
9787	30	16.0
9787	888	8.0
9787	15582	6.0
9795	271	5.0
9795	3244	5.0
9816	121	7.5
9816	6004	3.75
9823	38	10.5
9823	2675	10.5
9823	15727	8.75
9903	8502	12.0
9975	38	14.0
9975	16008	12.25
9991	4878	27.25
10039	120	3.0
10039	3415	3.0
10039	12320	20.25
10081	2779	8.0
10107	8814	3.75
10136	376	3.75
10136	11073	2.25
10207	2779	12.0
10259	38	9.0
10259	431	6.0
10259	7780	7.5
10272	286	7.5
10272	8752	1.25
10276	184	16.0
10276	11888	12.0
10288	161	6.0
10288	7451	5.25
10321	8814	8.0
10381	2651	9.0
10381	10654	20.75
10398	158	38.25
10398	632	6.0
10398	7153	21.0
10476	88	1.5
10476	4922	2.5
10478	26	20.0
10502	102	3.75
10502	511	4.5
10502	10259	4.5
10525	9786	18.0
10572	75	15.0
10572	489	7.5
10572	9384	10.5
10610	330	52.0
10610	4764	7.5
10610	10985	15.75
10633	209	8.0
10633	8814	6.0
10654	123	10.75
10654	9150	20.75
10692	54	8.0
10692	260	43.5
10692	525	14.0
10692	2675	10.5
10692	6865	6.0
10692	10763	18.0
10692	16737	17.5
10763	9384	20.25
10809	75	17.5
10809	489	8.75
10809	9384	12.25
10819	286	6.0
10819	5990	18.5
10854	431	18.0
10985	3415	12.0
11013	665	5.0
11033	12862	18.0
11035	9991	15.75
11073	272	7.5
11073	5529	12.0
11073	12289	14.25
11136	58	9.0
11136	304	13.0
11136	681	6.0
11136	4953	92.0
11136	9578	12.0
11136	14462	7.75
11168	339	3.0
11168	10288	2.25
11207	78	14.0
11229	6	18.0
11229	347	22.5
11229	3772	15.0
11229	9602	16.0
11229	16044	5.25
11237	402	2.5
11237	8495	3.75
11237	16825	3.0
11246	369	7.5
11246	9747	3.75
11258	9478	12.0
11294	226	9.0
11294	656	9.0
11328	5	14.0
11335	277	6.0
11335	9786	3.75
11378	709	9.0
11406	35	7.5
11406	687	14.0
11406	12862	12.25
11418	161	37.5
11418	472	40.75
11418	3230	17.0
11418	9043	25.5
11418	13602	46.0
11467	4653	12.25
11517	121	12.5
11517	6004	6.25
11521	23	12.0
11521	247	26.0
11521	563	83.5
11521	4795	19.5
11521	10136	3.75
11568	38	10.5
11568	829	1.75
11568	11521	26.75
11759	168	6.0
11759	3081	20.0
11759	10398	18.0
11763	24	1.5
11763	383	2.5
11763	6124	3.5
11829	7	7.0
11829	325	4.0
11829	4911	4.0
11853	14255	20.25
11888	430	16.0
11888	9415	16.0
11890	238	6.0
11890	5529	15.75
11890	14673	6.0
12226	41	6.25
12226	437	6.25
12226	8088	6.25
12249	299	6.75
12249	9823	5.25
12289	159	7.0
12289	3383	3.0
12289	11229	5.25
12290	70	24.5
12290	271	25.0
12290	542	24.5
12290	2748	15.75
12290	6964	37.0
12290	11207	14.0
12292	11	190.75
12292	264	82.75
12292	633	6.25
12292	5061	12.0
12292	9795	6.25
12292	16008	47.25
12331	58	6.0
12331	470	4.0
12331	9043	6.0
12609	687	18.0
12642	247	6.0
12642	9478	3.0
12643	901	22.5
12713	122	20.0
12713	478	8.0
12713	5511	12.0
12718	9063	14.0
12836	38	92.0
12836	245	14.0
12836	525	9.0
12836	2779	18.0
12836	8088	7.5
12836	13861	6.75
12852	369	9.0
12852	8688	31.75
12852	16158	22.5
12862	12292	10.5
12890	11073	11.25
12925	542	1.0
12925	12852	1.5
13005	5528	12.0
13045	161	6.0
13045	5525	3.0
13045	15969	3.0
13049	3081	2.0
13052	5	4.5
13052	6004	17.0
13084	431	11.25
13084	13861	6.75
13113	9611	12.5
13148	427	2.0
13148	11246	5.0
13192	159	9.0
13280	8086	11.25
13413	76	20.25
13413	273	20.0
13413	546	20.0
13413	2748	15.75
13413	6865	7.0
13413	11035	18.0
13413	16967	5.25
13417	4544	18.0
13417	12609	18.0
13602	205	9.0
13602	731	24.75
13602	7445	15.0
13602	12852	9.0
13680	138	4.5
13680	8059	3.0
13684	3415	7.0
13821	302	14.0
13821	4922	8.75
13821	11517	8.75
13861	891	5.25
13913	30	8.75
13913	409	7.5
13913	7153	6.25
14011	26	62.5
14011	522	8.0
14011	8495	6.25
14011	16158	30.75
14085	550	8.0
14085	13045	3.0
14140	5582	20.0
14181	9150	16.0
14183	391	18.0
14189	48	18.0
14202	3415	15.0
14242	3738	7.0
14255	91	6.75
14341	210	6.0
14341	9147	3.0
14421	895	16.0
14462	369	7.5
14462	10039	3.75
14508	746	8.75
14515	211	12.0
14515	9163	7.5
14621	447	12.0
14673	88	3.0
14673	4922	5.0
14725	26	20.0
14730	5606	22.5
14738	38	28.5
14738	5295	6.0
14933	113	14.0
14938	404	3.75
14959	374	7.5
14959	10692	8.75
15227	138	3.5
15297	211	18.0
15297	588	6.75
15297	6581	13.5
15307	11237	5.25
15582	498	4.5
15582	11521	17.75
15713	30	8.0
15713	888	4.0
15713	15582	3.0
15720	489	6.25
15720	11229	9.75
15727	210	7.5
15727	9147	3.75
15734	120	5.0
15734	5990	5.0
15883	127	12.5
15969	161	8.0
15969	8495	5.0
16008	41	20.0
16008	272	11.75
16008	622	9.0
16008	4953	37.75
16008	10610	29.5
16040	124	10.5
16044	124	4.5
16044	7152	4.5
16073	44	6.0
16073	3100	5.0
16073	16008	3.0
16098	230	14.0
16098	622	10.5
16098	9089	1.0
16129	238	2.0
16129	9351	4.5
16158	3452	11.25
16183	124	3.0
16183	7152	3.0
16235	30	10.0
16235	289	24.5
16235	689	10.0
16235	7153	7.0
16259	158	3.0
16420	5346	15.75
16454	12290	12.25
16737	9975	12.25
16757	50	12.0
16757	345	16.0
16757	3415	10.0
16779	12836	14.0
16825	206	7.5
16825	672	6.0
16825	6225	22.5
16825	13417	25.0
16835	395	7.5
16835	11136	6.25
16918	241	7.5
16918	9398	3.75
16967	88	3.75
16967	498	3.75
16967	9578	6.0
